Date,volatility,regime
2010-10-07,0.12000108365250055,2
2010-10-08,0.1013953842416624,1
2010-10-11,0.1014244078272771,1
2010-10-12,0.10560571727196034,1
2010-10-13,0.10544828554524087,1
2010-10-14,0.10154482573180328,1
2010-10-15,0.10054876350803979,1
2010-10-18,0.10750021576829444,1
2010-10-19,0.10878825499266964,2
2010-10-20,0.12219963383306919,2
2010-10-21,0.13079043825041914,2
2010-10-22,0.12589554336081754,2
2010-10-25,0.12277998685952732,2
2010-10-26,0.1202408261501805,2
2010-10-27,0.11856513424487804,2
2010-10-28,0.1199528693122887,2
2010-10-29,0.1160088496181655,2
2010-11-01,0.12427631864289791,2
2010-11-02,0.12570265991139618,2
2010-11-03,0.12361941833896814,2
2010-11-04,0.12132946833055619,2
2010-11-05,0.11770740572023462,2
2010-11-08,0.12306151020388831,2
2010-11-09,0.13345627204404528,2
2010-11-10,0.1347109462336458,2
2010-11-11,0.1328522481797884,2
2010-11-12,0.13738312328307375,2
2010-11-15,0.13816873664090426,2
2010-11-16,0.13723688718937177,2
2010-11-17,0.13655347947995328,2
2010-11-18,0.1381664212972229,2
2010-11-19,0.13324915765649523,2
2010-11-22,0.12240586110852164,2
2010-11-23,0.12650633722932314,2
2010-11-24,0.13563984414718663,2
2010-11-25,0.13541568324871645,2
2010-11-26,0.13432817533802066,2
2010-11-29,0.13524618336987224,2
2010-11-30,0.13796634709490635,2
2010-12-01,0.12637122665286082,2
2010-12-02,0.13421546120963002,2
2010-12-03,0.13226088590515975,2
2010-12-06,0.14218936072353391,2
2010-12-07,0.1401254539030267,2
2010-12-08,0.13748687016112357,2
2010-12-09,0.13106054378855417,2
2010-12-10,0.12992277472901725,2
2010-12-13,0.12982168785065015,2
2010-12-14,0.13728524777369328,2
2010-12-15,0.13570176520381785,2
2010-12-16,0.136888962464183,2
2010-12-17,0.1359155988598464,2
2010-12-20,0.1353693123139649,2
2010-12-21,0.1317717324165977,2
2010-12-22,0.12853401324301283,2
2010-12-23,0.12584844303834264,2
2010-12-24,0.11532316683260015,2
2010-12-27,0.11562499799151249,2
2010-12-28,0.11982747980198263,2
2010-12-29,0.11998348972366928,2
2010-12-30,0.1204353968969336,2
2010-12-31,0.11733803603890731,2
2011-01-03,0.11347343726883445,2
2011-01-04,0.11140092287797336,2
2011-01-05,0.09911164560339618,1
2011-01-06,0.10258201228747468,1
2011-01-07,0.11149575245582048,2
2011-01-10,0.11297527668819884,2
2011-01-11,0.11519000731338866,2
2011-01-12,0.11513172077721506,2
2011-01-13,0.10943274192179527,2
2011-01-14,0.12481756430005862,2
2011-01-17,0.11949801121725243,2
2011-01-18,0.12230366150002553,2
2011-01-19,0.12262055194605653,2
2011-01-20,0.12264999954370372,2
2011-01-21,0.12209837780690347,2
2011-01-24,0.12661297657002699,2
2011-01-25,0.12657952119362167,2
2011-01-26,0.12518996289329484,2
2011-01-27,0.12317646650219517,2
2011-01-28,0.11842912966287923,2
2011-01-31,0.12254913922887008,2
2011-02-01,0.12553798007917494,2
2011-02-02,0.12746194119041884,2
2011-02-03,0.12761341766883477,2
2011-02-04,0.13759733718504427,2
2011-02-07,0.13034132493040856,2
2011-02-08,0.11909718297192991,2
2011-02-09,0.1150773872143374,2
2011-02-10,0.11562888589927914,2
2011-02-11,0.12177374805590307,2
2011-02-14,0.12101190879623946,2
2011-02-15,0.10786508981588737,1
2011-02-16,0.10776523699137122,1
2011-02-17,0.10563258586660745,1
2011-02-18,0.10391741542685895,1
2011-02-21,0.1044367294245662,1
2011-02-22,0.10496820668720953,1
2011-02-23,0.0982274533419545,1
2011-02-24,0.10048331512261999,1
2011-02-25,0.10085072958645155,1
2011-02-28,0.10318557089598213,1
2011-03-01,0.10531034490461849,1
2011-03-02,0.09850129349824686,1
2011-03-03,0.09503520583311742,1
2011-03-04,0.0934219207062019,1
2011-03-07,0.09350683420371877,1
2011-03-08,0.07847816671890924,1
2011-03-09,0.07935535263588711,1
2011-03-10,0.07939382834485896,1
2011-03-11,0.08396863192696176,1
2011-03-14,0.08688714558013202,1
2011-03-15,0.08084098348504075,1
2011-03-16,0.07594639690764667,1
2011-03-17,0.08079012704170735,1
2011-03-18,0.08666181849360535,1
2011-03-21,0.08991510214818776,1
2011-03-22,0.08982168706968115,1
2011-03-23,0.09012640816178975,1
2011-03-24,0.09146449454435078,1
2011-03-25,0.09181947263919595,1
2011-03-28,0.0984899110653607,1
2011-03-29,0.09840241112875438,1
2011-03-30,0.09523103568964748,1
2011-03-31,0.09350707681233841,1
2011-04-01,0.09221937357797932,1
2011-04-04,0.09086386889902506,1
2011-04-05,0.08884201999327254,1
2011-04-06,0.08874232876594673,1
2011-04-07,0.09161443125246581,1
2011-04-08,0.0900898075631298,1
2011-04-11,0.0959142997513306,1
2011-04-12,0.0913095473444098,1
2011-04-13,0.08734778401434065,1
2011-04-14,0.08798086742978763,1
2011-04-15,0.08805501227460591,1
2011-04-18,0.08316799931683908,1
2011-04-19,0.09120360707084982,1
2011-04-20,0.08924477617659422,1
2011-04-21,0.09728861623444975,1
2011-04-22,0.09620269258511215,1
2011-04-25,0.09422589094608731,1
2011-04-26,0.09352826247100508,1
2011-04-27,0.0860562434253925,1
2011-04-28,0.08702580529615711,1
2011-04-29,0.08732102797921895,1
2011-05-02,0.08929147486875395,1
2011-05-03,0.08927214818799317,1
2011-05-04,0.08895625497070017,1
2011-05-05,0.08895905392300538,1
2011-05-06,0.11456877859399822,2
2011-05-09,0.12130965229770825,2
2011-05-10,0.12111492976352334,2
2011-05-11,0.11515479837672124,2
2011-05-12,0.12426827569008822,2
2011-05-13,0.12404449242503851,2
2011-05-16,0.12901944425174636,2
2011-05-17,0.1310803930229374,2
2011-05-18,0.13430214018874068,2
2011-05-19,0.1265283727406214,2
2011-05-20,0.1243582975009366,2
2011-05-23,0.12596058900534376,2
2011-05-24,0.12564574798448824,2
2011-05-25,0.12720754573901225,2
2011-05-26,0.12679154448365615,2
2011-05-27,0.12412663439191927,2
2011-05-30,0.1292462357772845,2
2011-05-31,0.12813909151703598,2
2011-06-01,0.13147625837384763,2
2011-06-02,0.13187465395200315,2
2011-06-03,0.1371780062795822,2
2011-06-06,0.14373834530623278,2
2011-06-07,0.12843107214388982,2
2011-06-08,0.12124148512918441,2
2011-06-09,0.12336254736073701,2
2011-06-10,0.12519058425848012,2
2011-06-13,0.12348738835578404,2
2011-06-14,0.12479342723282505,2
2011-06-15,0.11755377907675096,2
2011-06-16,0.134198259050994,2
2011-06-17,0.1314699932465479,2
2011-06-20,0.13312176659146688,2
2011-06-21,0.13266477952512898,2
2011-06-22,0.12226485565345446,2
2011-06-23,0.12214254554653954,2
2011-06-24,0.12218268442563275,2
2011-06-27,0.12471311424471829,2
2011-06-28,0.12878138695356148,2
2011-06-29,0.12328362035394193,2
2011-06-30,0.12630329646029587,2
2011-07-01,0.12399878124523322,2
2011-07-04,0.12245233030437269,2
2011-07-05,0.11807848163141485,2
2011-07-06,0.1144519783366184,2
2011-07-07,0.11539908921383171,2
2011-07-08,0.11262029233011576,2
2011-07-11,0.11700104483435737,2
2011-07-12,0.12104082610700352,2
2011-07-13,0.11521720979019201,2
2011-07-14,0.1318322870522146,2
2011-07-15,0.13239940584401197,2
2011-07-18,0.11666885692020698,2
2011-07-19,0.11657796920076387,2
2011-07-20,0.1155980325028711,2
2011-07-21,0.1176965085530441,2
2011-07-22,0.12241242608772517,2
2011-07-25,0.12152153212956011,2
2011-07-26,0.1210615330206081,2
2011-07-27,0.12197519742146777,2
2011-07-28,0.12235009721663073,2
2011-07-29,0.12237381890420075,2
2011-08-01,0.11897869028091265,2
2011-08-02,0.12096011507902105,2
2011-08-03,0.12158687282839398,2
2011-08-04,0.1301079913953467,2
2011-08-05,0.14369428657553426,2
2011-08-08,0.15339172354553543,2
2011-08-09,0.15578952831388776,2
2011-08-10,0.15932330482162552,2
2011-08-11,0.16682447648006282,2
2011-08-12,0.16724800530869394,2
2011-08-15,0.15504182622806784,2
2011-08-16,0.15827025659946478,2
2011-08-17,0.15837063199629245,2
2011-08-18,0.1583129804111504,2
2011-08-19,0.16026613017846988,2
2011-08-22,0.15899331919036042,2
2011-08-23,0.15487928083312233,2
2011-08-24,0.1557823748010655,2
2011-08-25,0.15584813805699338,2
2011-08-26,0.15251752115975045,2
2011-08-29,0.1519148567772724,2
2011-08-30,0.1515622829091534,2
2011-08-31,0.15320836684573028,2
2011-09-01,0.15180583443006992,2
2011-09-02,0.1527463998012377,2
2011-09-05,0.14830603745996426,2
2011-09-06,0.13333525467678273,2
2011-09-07,0.12120529393297591,2
2011-09-08,0.12005635949867903,2
2011-09-09,0.11476781585326572,2
2011-09-12,0.12211485700999153,2
2011-09-13,0.1200114561347957,2
2011-09-14,0.11935231170445809,2
2011-09-15,0.11203692749745224,2
2011-09-16,0.11816388766507953,2
2011-09-19,0.12240862261402079,2
2011-09-20,0.1222808448504295,2
2011-09-21,0.12457598753428382,2
2011-09-22,0.12590319896984672,2
2011-09-23,0.1239265702578588,2
2011-09-26,0.12680625025744013,2
2011-09-27,0.1268268253705651,2
2011-09-28,0.12345192454938089,2
2011-09-29,0.12218664568519295,2
2011-09-30,0.12372617662883506,2
2011-10-03,0.13241343480703313,2
2011-10-04,0.13521747149272514,2
2011-10-05,0.1421291074787969,2
2011-10-06,0.14186788028497144,2
2011-10-07,0.14492367227090713,2
2011-10-10,0.14231318368445262,2
2011-10-11,0.15341040520261692,2
2011-10-12,0.13380941555058273,2
2011-10-13,0.1378254028853273,2
2011-10-14,0.13855726822111158,2
2011-10-17,0.14220418010969213,2
2011-10-18,0.14291087811100117,2
2011-10-19,0.13671529735234184,2
2011-10-20,0.13442447208881753,2
2011-10-21,0.13278974535931026,2
2011-10-24,0.1303886977686891,2
2011-10-25,0.1274984296144709,2
2011-10-26,0.12721832058719565,2
2011-10-27,0.12717176449578751,2
2011-10-28,0.14376085626035073,2
2011-10-31,0.14339862009790247,2
2011-11-01,0.16133842602423004,2
2011-11-02,0.15900697764428254,2
2011-11-03,0.15167329210667807,2
2011-11-04,0.15166171445645013,2
2011-11-07,0.15244288268124873,2
2011-11-08,0.1517793751607342,2
2011-11-09,0.15147181608512106,2
2011-11-10,0.1586015297898237,2
2011-11-11,0.16010099596443647,2
2011-11-14,0.1620950682653455,2
2011-11-15,0.1665268038354322,2
2011-11-16,0.16419793413179626,2
2011-11-17,0.16196812049442005,2
2011-11-18,0.16213666635409066,2
2011-11-21,0.16328640810139639,2
2011-11-22,0.1633820316046719,2
2011-11-23,0.16258997522985283,2
2011-11-24,0.1654157793097999,2
2011-11-25,0.16540551737428108,2
2011-11-28,0.16541746920242215,2
2011-11-29,0.1442157872990794,2
2011-11-30,0.1446625908583762,2
2011-12-01,0.13604177838980033,2
2011-12-02,0.12768624003961074,2
2011-12-05,0.1275529183117373,2
2011-12-06,0.12140074290039576,2
2011-12-07,0.121803457713709,2
2011-12-08,0.12178236509958357,2
2011-12-09,0.1203016634891083,2
2011-12-12,0.09676495386837272,1
2011-12-13,0.10553634664218646,1
2011-12-14,0.09770357889193908,1
2011-12-15,0.09200284337017589,1
2011-12-16,0.09074615608996371,1
2011-12-19,0.09026762543614053,1
2011-12-20,0.08981025502409097,1
2011-12-21,0.0905983349769488,1
2011-12-22,0.0906765350929596,1
2011-12-23,0.08994040113961824,1
2011-12-26,0.08096160163305237,1
2011-12-27,0.08109227792115747,1
2011-12-28,0.08155707947657605,1
2011-12-29,0.08855145061484711,1
2011-12-30,0.08916674146334458,1
2012-01-02,0.0817617630129576,1
2012-01-03,0.08089007296893032,1
2012-01-04,0.08824198453854565,1
2012-01-05,0.09261444643721144,1
2012-01-06,0.0964920334478213,1
2012-01-09,0.09910968817405197,1
2012-01-10,0.10446458277037508,1
2012-01-11,0.10352784209875325,1
2012-01-12,0.09280059673499792,1
2012-01-13,0.0905782221237065,1
2012-01-16,0.10052933378744172,1
2012-01-17,0.09982437909326108,1
2012-01-18,0.10286421838645834,1
2012-01-19,0.1085710849230448,2
2012-01-20,0.10979626360954817,2
2012-01-23,0.11102151612965698,2
2012-01-24,0.11759349423508837,2
2012-01-25,0.11762781514316839,2
2012-01-26,0.11888081642553683,2
2012-01-27,0.1188442011626815,2
2012-01-30,0.11534616367326939,2
2012-01-31,0.11709979933340815,2
2012-02-01,0.11852546731672102,2
2012-02-02,0.12041955914350264,2
2012-02-03,0.11739911080479053,2
2012-02-06,0.11217805490348992,2
2012-02-07,0.10505310360216202,1
2012-02-08,0.10224657202145615,1
2012-02-09,0.10052843291419543,1
2012-02-10,0.09975265877894489,1
2012-02-13,0.10026443039837152,1
2012-02-14,0.10138764454658915,1
2012-02-15,0.08765154657290619,1
2012-02-16,0.09124992128312627,1
2012-02-17,0.09069436983717426,1
2012-02-20,0.08900494107818184,1
2012-02-21,0.0865274593864361,1
2012-02-22,0.08306118781553982,1
2012-02-23,0.07556632625315095,1
2012-02-24,0.08035182790638785,1
2012-02-27,0.08170566838348228,1
2012-02-28,0.08365334226442084,1
2012-02-29,0.080612547684703,1
2012-03-01,0.08913805750625561,1
2012-03-02,0.0870985661394668,1
2012-03-05,0.09189302112487559,1
2012-03-06,0.09194228669291707,1
2012-03-07,0.09589601944466486,1
2012-03-08,0.09597911641083404,1
2012-03-09,0.09671180717197446,1
2012-03-12,0.10418187011328213,1
2012-03-13,0.10455827430850058,1
2012-03-14,0.10635990099442273,1
2012-03-15,0.10553912259493393,1
2012-03-16,0.10662634111497628,1
2012-03-19,0.10773974114327317,1
2012-03-20,0.10712644038010932,1
2012-03-21,0.10400700505458305,1
2012-03-22,0.10395835937520058,1
2012-03-23,0.10351411454822819,1
2012-03-26,0.10547774311115242,1
2012-03-27,0.10289619340998357,1
2012-03-28,0.10007015092740337,1
2012-03-29,0.09904432917293646,1
2012-03-30,0.09705508006033726,1
2012-04-02,0.08933771884356913,1
2012-04-03,0.08959261483554416,1
2012-04-04,0.08686104475766851,1
2012-04-05,0.08874549966361873,1
2012-04-06,0.08716038473527965,1
2012-04-09,0.08712469540557584,1
2012-04-10,0.07960750846691635,1
2012-04-11,0.07047007261941846,1
2012-04-12,0.07062216905023605,1
2012-04-13,0.06893582802038734,0
2012-04-16,0.07599137830753581,1
2012-04-17,0.07677374824682814,1
2012-04-18,0.07229775420109107,1
2012-04-19,0.07088452013580485,1
2012-04-20,0.07125626466006986,1
2012-04-23,0.0729356727699399,1
2012-04-24,0.07409892048646419,1
2012-04-25,0.0721338568272612,1
2012-04-26,0.06970376788656461,0
2012-04-27,0.07002938526518035,0
2012-04-30,0.07153131464768839,1
2012-05-01,0.07149630558001538,1
2012-05-02,0.0703703657718936,0
2012-05-03,0.07370700117907644,1
2012-05-04,0.0688131712698792,0
2012-05-07,0.08140680967761478,1
2012-05-08,0.08293463508412084,1
2012-05-09,0.08456815939470642,1
2012-05-10,0.08514969624720134,1
2012-05-11,0.08477762292297093,1
2012-05-14,0.08385409558302576,1
2012-05-15,0.08232996069889328,1
2012-05-16,0.07942805884273431,1
2012-05-17,0.07609671735104175,1
2012-05-18,0.07583285760215215,1
2012-05-21,0.07986588960736157,1
2012-05-22,0.08039753355891868,1
2012-05-23,0.08492443252706953,1
2012-05-24,0.08732424381482926,1
2012-05-25,0.08507211921614018,1
2012-05-28,0.08506720567731695,1
2012-05-29,0.08511527579525922,1
2012-05-30,0.08232441818854612,1
2012-05-31,0.083913941806639,1
2012-06-01,0.08354533638786851,1
2012-06-04,0.08499621593702804,1
2012-06-05,0.09260882979188234,1
2012-06-06,0.08266096916826307,1
2012-06-07,0.08526303106750648,1
2012-06-08,0.08454899868189139,1
2012-06-11,0.08742065518802337,1
2012-06-12,0.09668173339526565,1
2012-06-13,0.09741705411578,1
2012-06-14,0.09911745195944191,1
2012-06-15,0.09771284751205984,1
2012-06-18,0.10013355183423325,1
2012-06-19,0.10382156926951808,1
2012-06-20,0.10436153582129849,1
2012-06-21,0.10372780348482691,1
2012-06-22,0.10221839581701199,1
2012-06-25,0.09848411097601419,1
2012-06-26,0.09865208742300216,1
2012-06-27,0.0982435465905862,1
2012-06-28,0.09763551866353701,1
2012-06-29,0.09721329016347663,1
2012-07-02,0.10885330046486323,2
2012-07-03,0.11112454791576522,2
2012-07-04,0.11086776980294837,2
2012-07-05,0.1102530751924217,2
2012-07-06,0.11477273732252394,2
2012-07-09,0.11427247990151264,2
2012-07-10,0.11545847261474738,2
2012-07-11,0.11360320391206633,2
2012-07-12,0.10548524988694648,1
2012-07-13,0.1056123048356548,1
2012-07-16,0.10495787633031732,1
2012-07-17,0.10366077210535926,1
2012-07-18,0.10114644183536767,1
2012-07-19,0.09807089034399873,1
2012-07-20,0.09428528005713242,1
2012-07-23,0.10090695345663071,1
2012-07-24,0.09675396979841369,1
2012-07-25,0.0974862178391278,1
2012-07-26,0.10131533898595782,1
2012-07-27,0.11021541148520606,2
2012-07-30,0.11058870676670206,2
2012-07-31,0.11087896691528239,2
2012-08-01,0.09247147286172036,1
2012-08-02,0.09172236245725116,1
2012-08-03,0.09186237461837031,1
2012-08-06,0.11547058104610257,2
2012-08-07,0.11078291322478248,2
2012-08-08,0.10529429179028787,1
2012-08-09,0.10471005492938414,1
2012-08-10,0.10564481761111573,1
2012-08-13,0.10572954533407466,1
2012-08-14,0.10525025821698897,1
2012-08-15,0.10425366649515114,1
2012-08-16,0.10470371982021932,1
2012-08-17,0.10611768091499653,1
2012-08-20,0.10624622087035956,1
2012-08-21,0.10635775327612838,1
2012-08-22,0.10133235033462831,1
2012-08-23,0.10178691569234993,1
2012-08-24,0.09901148670994324,1
2012-08-27,0.09983480354397366,1
2012-08-28,0.09321615362549587,1
2012-08-29,0.09458255632854959,1
2012-08-30,0.09434383488436604,1
2012-08-31,0.0945124511847842,1
2012-09-03,0.09387315209895503,1
2012-09-04,0.09126957779218585,1
2012-09-05,0.06479557946250412,0
2012-09-06,0.06569047918531001,0
2012-09-07,0.0658074025140364,0
2012-09-10,0.07674641535037623,1
2012-09-11,0.07304931428424338,1
2012-09-12,0.07434610688456122,1
2012-09-13,0.07431689221711055,1
2012-09-14,0.07568040522783412,1
2012-09-17,0.07673771409318318,1
2012-09-18,0.07701328603187078,1
2012-09-19,0.07965046112480058,1
2012-09-20,0.07979368469156713,1
2012-09-21,0.08086672642942484,1
2012-09-24,0.0805253401662157,1
2012-09-25,0.08141142762067921,1
2012-09-26,0.08038125255329054,1
2012-09-27,0.08077930577568758,1
2012-09-28,0.07946153641852015,1
2012-10-01,0.08427706382452867,1
2012-10-02,0.0854853197632486,1
2012-10-03,0.0844210268799147,1
2012-10-04,0.08444030434370456,1
2012-10-05,0.08460211297182331,1
2012-10-08,0.08377820848448178,1
2012-10-09,0.08503451437687688,1
2012-10-10,0.08150367209349738,1
2012-10-11,0.08085932739857564,1
2012-10-12,0.0797268991365315,1
2012-10-15,0.07866951037385171,1
2012-10-16,0.07517123269515272,1
2012-10-17,0.07722644730562918,1
2012-10-18,0.07724223866624723,1
2012-10-19,0.07639357049726805,1
2012-10-22,0.07731019007345588,1
2012-10-23,0.07485189122375953,1
2012-10-24,0.07932246394445305,1
2012-10-25,0.07901791480124765,1
2012-10-26,0.07853766271446985,1
2012-10-29,0.07846631346559851,1
2012-10-30,0.07815875142417476,1
2012-10-31,0.0738624387387735,1
2012-11-01,0.07111878757199214,1
2012-11-02,0.0709667926758338,1
2012-11-05,0.07780842503419128,1
2012-11-06,0.07312354199877788,1
2012-11-07,0.07320670119094186,1
2012-11-08,0.07353697102242018,1
2012-11-09,0.0672797559037153,0
2012-11-12,0.06739982512691704,0
2012-11-13,0.06362479479862858,0
2012-11-14,0.06344910918374641,0
2012-11-15,0.06336635973835507,0
2012-11-16,0.051840382263726906,0
2012-11-19,0.05150965474508478,0
2012-11-20,0.05123966041029368,0
2012-11-21,0.05265685734379936,0
2012-11-22,0.052953754281363855,0
2012-11-23,0.04748996677949827,0
2012-11-26,0.0536161782509732,0
2012-11-27,0.05335759821318413,0
2012-11-28,0.054855770251220175,0
2012-11-29,0.054784903972234504,0
2012-11-30,0.053146966755546046,0
2012-12-03,0.053477262909627996,0
2013-01-04,0.06866410897821118,0
2013-01-07,0.06895340558033677,0
2013-01-08,0.06400187500092992,0
2013-01-09,0.06301718606917482,0
2013-01-10,0.06329419769749979,0
2013-01-11,0.08208298353612964,1
2013-01-14,0.08372823931902755,1
2013-01-15,0.0837294482932503,1
2013-01-16,0.08379896186006743,1
2013-01-17,0.08400752874524164,1
2013-01-18,0.0848201040264727,1
2013-01-21,0.08597234851157806,1
2013-01-22,0.08590036077950622,1
2013-01-23,0.08443307985704264,1
2013-01-24,0.08446281911179902,1
2013-01-25,0.08558171370203504,1
2013-01-28,0.08797431465778072,1
2013-01-29,0.0882228289249601,1
2013-01-30,0.08825523594207951,1
2013-01-31,0.0890484349496756,1
2013-02-01,0.08910060408823342,1
2013-02-04,0.0887264473897964,1
2013-02-05,0.08650360581247395,1
2013-02-06,0.08726152343761863,1
2013-02-07,0.08900067244666626,1
2013-02-08,0.09585475990241031,1
2013-02-11,0.095663341798584,1
2013-02-12,0.07866859339815101,1
2013-02-13,0.07641107508378207,1
2013-02-14,0.0763980745945018,1
2013-02-15,0.07797059006953541,1
2013-02-18,0.07785170587451481,1
2013-02-19,0.07494688056153842,1
2013-02-20,0.0746601673823727,1
2013-02-21,0.08122873195540532,1
2013-02-22,0.08356651253438196,1
